"customer_id","r_score","fm_score","rfm_segment"
"16771",3,4,"43"
"16709",4,4,"44"
"15782",1,4,"41"
"16987",1,4,"41"
"17612",3,4,"43"
"13507",1,4,"41"
"13523",3,4,"43"
"15611",1,4,"41"
"17672",3,4,"43"
"17663",2,5,"52"
"13538",3,5,"53"
"12557",2,5,"52"
"13994",1,5,"51"
"14049",2,5,"52"
"15660",2,5,"52"
"17997",4,5,"54"
"13265",3,5,"53"
"16303",2,5,"52"
"16466",3,5,"53"
"14001",3,5,"53"
"16463",2,5,"52"
"15518",3,5,"53"
"12449",2,5,"52"
"17218",1,5,"51"
"17228",2,5,"52"
"15815",3,5,"53"
"14530",2,5,"52"
"14404",3,5,"53"
"16379",1,5,"51"
"14506",2,5,"52"
"17676",1,5,"51"
"15658",5,5,"55"
"17426",1,5,"51"
"14146",1,5,"51"
"12782",1,5,"51"
"15722",3,5,"53"
"16983",2,5,"52"
"14462",3,5,"53"
"15674",4,5,"54"
"14515",2,5,"52"
"15786",3,5,"53"
"12674",2,5,"52"
"12755",5,5,"55"
"14290",2,5,"52"
"15834",3,5,"53"
"13680",1,5,"51"
"13722",4,5,"54"
"13590",2,5,"52"
"15351",2,5,"52"
"12877",1,5,"51"
"14005",1,5,"51"
"18145",2,5,"52"
"14844",3,5,"53"
"15201",4,5,"54"
"16409",3,5,"53"
"16455",3,5,"53"
"16813",1,5,"51"
"13555",4,5,"54"
"17193",3,5,"53"
"15288",3,5,"53"
"13027",4,5,"54"
"13869",4,5,"54"
"12455",4,5,"54"
"16949",1,5,"51"
"15214",1,5,"51"
"15797",4,5,"54"
"14235",1,5,"51"
"13141",4,5,"54"
"14422",1,5,"51"
"14704",2,5,"52"
"14503",1,5,"51"
"14047",1,5,"51"
"12528",1,5,"51"
"14307",4,5,"54"
"14145",3,5,"53"
"16942",2,5,"52"
"17400",4,5,"54"
"14121",1,5,"51"
"13654",3,5,"53"
"17723",4,5,"54"
"16419",4,5,"54"
"15827",4,5,"54"
"13094",2,5,"52"
"14482",2,5,"52"
"18231",5,5,"55"
"12456",3,5,"53"
"13410",1,5,"51"
"12429",1,5,"51"
"13949",1,5,"51"
"14251",1,5,"51"
"12679",3,5,"53"
"12643",4,5,"54"
"16209",4,5,"54"
"15032",5,5,"55"
"14217",1,5,"51"
"12853",4,5,"54"
"18173",4,5,"54"
"17593",1,5,"51"
"13644",1,5,"51"
"17368",2,5,"52"
"13610",2,5,"52"
"13471",1,5,"51"
"14878",2,5,"52"
"15987",2,5,"52"
"14573",5,5,"55"
"12913",1,5,"51"
"17700",2,5,"52"
"17162",2,5,"52"
"17800",3,5,"53"
"16115",1,5,"51"
"13477",3,5,"53"
"15128",3,5,"53"
"16790",1,5,"51"
"18116",3,5,"53"
"16327",2,5,"52"
"13924",1,5,"51"
"17490",1,5,"51"
"14472",4,5,"54"
"13184",2,5,"52"
"12906",1,5,"51"
"14587",2,5,"52"
"15260",4,5,"54"
"15106",2,5,"52"
"13831",2,5,"52"
"13456",2,5,"52"
"15625",4,5,"54"
"13491",3,5,"53"
"13285",2,5,"52"
"14901",1,5,"51"
"12783",1,5,"51"
"12518",1,5,"51"
"15596",4,5,"54"
"16794",1,5,"51"
"17214",3,5,"53"
"16332",2,5,"52"
"12423",1,5,"51"
"17386",1,5,"51"
"14215",1,5,"51"
"13246",2,5,"52"
"12826",1,5,"51"
"17063",1,5,"51"
"14533",2,5,"52"
"16456",4,5,"54"
"12685",2,5,"52"
"14665",3,5,"53"
"17667",3,5,"53"
"16744",1,5,"51"
"17203",3,5,"53"
"15134",2,5,"52"
"12517",2,5,"52"
"17625",2,5,"52"
"12432",3,5,"53"
"15241",3,5,"53"
"15473",2,5,"52"
"18087",4,5,"54"
"12916",4,5,"54"
"14653",1,5,"51"
"12480",2,5,"52"
"16817",1,5,"51"
"13802",4,5,"54"
"17813",2,5,"52"
"12464",1,5,"51"
"15704",4,5,"54"
"12597",2,5,"52"
"15737",2,5,"52"
"17722",4,5,"54"
"14277",2,5,"52"
"15113",1,5,"51"
"17050",4,5,"54"
"14101",4,5,"54"
"14554",1,5,"51"
"17059",2,5,"52"
"15240",3,5,"53"
"12370",3,5,"53"
"17589",3,5,"53"
"12615",1,5,"51"
"17412",1,5,"51"
"12502",4,5,"54"
"16628",2,5,"52"
"12947",4,5,"54"
"15906",2,5,"52"
"16775",1,5,"51"
"14565",4,5,"54"
"15321",3,5,"53"
"12840",4,5,"54"
"16719",2,5,"52"
"13815",2,5,"52"
"14440",1,5,"51"
"13627",3,5,"53"
"14738",3,5,"53"
"12836",3,5,"53"
"15220",3,5,"53"
"17288",1,5,"51"
"17863",3,5,"53"
"15706",3,5,"53"
"16131",3,5,"53"
"14441",1,5,"51"
"15426",2,5,"52"
"13632",2,5,"52"
"13026",1,5,"51"
"12700",1,5,"51"
"16434",2,5,"52"
"12928",3,5,"53"
"14794",1,5,"51"
"15916",2,5,"52"
"16426",1,5,"51"
"16003",2,5,"52"
"17562",2,5,"52"
"14257",3,5,"53"
"18093",4,5,"54"
"16394",3,5,"53"
"12388",2,5,"52"
"14535",3,5,"53"
"16173",2,5,"52"
"13725",3,5,"53"
"16440",1,5,"51"
"14064",2,5,"52"
"13517",3,5,"53"
"16126",2,5,"52"
"15228",3,5,"53"
"17422",2,5,"52"
"17961",2,5,"52"
"14267",4,5,"54"
"12714",1,5,"51"
"12494",1,5,"51"
"15808",5,5,"55"
"17337",4,5,"54"
"18210",1,5,"51"
"12520",4,5,"54"
"14744",2,5,"52"
"13118",2,5,"52"
"14414",4,5,"54"
"14432",1,5,"51"
"14210",4,5,"54"
"12668",1,5,"51"
"12670",1,5,"51"
"13451",2,5,"52"
"17126",4,5,"54"
"15998",3,5,"53"
"16474",1,5,"51"
"14948",2,5,"52"
"14898",2,5,"52"
"17870",1,5,"51"
"14541",3,5,"53"
"13743",1,5,"51"
"14428",1,5,"51"
"14507",2,5,"52"
"12843",3,5,"53"
"14016",4,5,"54"
"17758",2,5,"52"
"17396",3,5,"53"
"17442",2,5,"52"
"12476",1,5,"51"
"13178",2,5,"52"
"13983",2,5,"52"
"13126",1,5,"51"
"18069",2,5,"52"
"12749",1,5,"51"
"15628",1,5,"51"
"15974",3,5,"53"
"14546",1,5,"51"
"16743",2,5,"52"
"13263",1,5,"51"
"15785",2,5,"52"
"16218",2,5,"52"
"15044",2,5,"52"
"12909",3,5,"53"
"17416",2,5,"52"
"17611",1,5,"51"
"12708",2,5,"52"
"15465",2,5,"52"
"13988",2,5,"52"
"14944",2,5,"52"
"12867",2,5,"52"
"13842",3,5,"53"
"13021",1,5,"51"
"16710",2,5,"52"
"12472",2,5,"52"
"13209",2,5,"52"
"12477",2,5,"52"
"15281",3,5,"53"
"13520",3,5,"53"
"17865",2,5,"52"
"14810",3,5,"53"
"15606",3,5,"53"
"17690",2,5,"52"
"12949",2,5,"52"
"13384",2,5,"52"
"17509",3,5,"53"
"13911",3,5,"53"
"15125",2,5,"52"
"15114",2,5,"52"
"14952",3,5,"53"
"16767",2,5,"52"
"12540",2,5,"52"
"14680",2,5,"52"
"15513",2,5,"52"
"13047",2,5,"52"
"16187",2,5,"52"
"16764",1,5,"51"
"15249",2,5,"52"
"13695",2,5,"52"
"16837",2,5,"52"
"15356",2,5,"52"
"12647",2,5,"52"
"14676",2,5,"52"
"17491",1,5,"51"
"14232",2,5,"52"
"14159",2,5,"52"
"15290",1,5,"51"
"18198",1,5,"51"
"13975",2,5,"52"
"16057",1,5,"51"
"14696",1,5,"51"
"14040",3,5,"53"
"17652",2,5,"52"
"16592",1,5,"51"
"13709",1,5,"51"
"12957",1,5,"51"
"15358",1,5,"51"
"18061",2,5,"52"
"17213",3,5,"53"
"17364",1,5,"51"
"14110",1,5,"51"
"16652",3,5,"53"
"12971",1,5,"51"
"15370",3,5,"53"
"15805",2,5,"52"
"13993",3,5,"53"
"17164",3,5,"53"
"18225",1,5,"51"
"12484",3,5,"53"
"14903",2,5,"52"
"15719",3,5,"53"
"12408",3,5,"53"
"17659",1,5,"51"
"16656",2,5,"52"
"13629",2,5,"52"
"13941",2,5,"52"
"13340",3,5,"53"
"15708",3,5,"53"
"13097",3,5,"53"
"13324",3,5,"53"
"15856",1,5,"51"
"17107",3,5,"53"
"14572",1,5,"51"
"14057",2,5,"52"
"12779",2,5,"52"
"13527",3,5,"53"
"13985",1,5,"51"
"14341",3,5,"53"
"12921",1,5,"51"
"15061",1,5,"51"
"15033",1,5,"51"
"16873",1,5,"51"
"18283",1,5,"51"
"13381",2,5,"52"
"14211",3,5,"53"
"17669",3,5,"53"
"15696",3,5,"53"
"12428",2,5,"52"
"13225",1,5,"51"
"15291",2,5,"52"
"14639",3,5,"53"
"17744",1,5,"51"
"14842",3,5,"53"
"12678",3,5,"53"
"15854",1,5,"51"
"13426",1,5,"51"
"14315",2,5,"52"
"17188",2,5,"52"
"15861",2,5,"52"
"17231",2,5,"52"
"15581",4,5,"54"
"18272",1,5,"51"
NULL,1,5,"51"
"13880",2,5,"52"
"15498",1,5,"51"
"13777",1,5,"51"
"18073",4,5,"54"
"17581",1,5,"51"
"16923",2,5,"52"
"14132",1,5,"51"
"15140",3,5,"53"
"13418",2,5,"52"
"12431",3,5,"53"
"13767",1,5,"51"
"17449",1,5,"51"
"15505",3,5,"53"
"16407",2,5,"52"
"13004",2,5,"52"
"13082",4,5,"54"
"18041",2,5,"52"
"15622",1,5,"51"
"15838",2,5,"52"
"12720",1,5,"51"
"17365",2,5,"52"
"13571",2,5,"52"
"18229",2,5,"52"
"13668",1,5,"51"
"16525",1,5,"51"
"14364",4,5,"54"
"16550",4,5,"54"
"17068",2,5,"52"
"13266",2,5,"52"
"14407",4,5,"54"
"15601",1,5,"51"
"12347",1,5,"51"
"16779",1,5,"51"
"15694",1,5,"51"
"15555",2,5,"52"
"17769",2,5,"52"
"12569",1,5,"51"
"17511",1,5,"51"
"15514",2,5,"52"
"15058",2,5,"52"
"13685",1,5,"51"
"15296",3,5,"53"
"16954",1,5,"51"
"14527",1,5,"51"
"14107",3,5,"53"
"13267",1,5,"51"
"14769",1,5,"51"
"16180",4,5,"54"
"16814",2,5,"52"
"13437",2,5,"52"
"17419",1,5,"51"
"17651",1,5,"51"
"16945",2,5,"52"
"16626",1,5,"51"
"13758",1,5,"51"
"18172",2,5,"52"
"17739",1,5,"51"
"12935",1,5,"51"
"14776",3,5,"53"
"12681",2,5,"52"
"14667",1,5,"51"
"13137",1,5,"51"
"16168",1,5,"51"
"13631",4,5,"54"
"13870",1,5,"51"
"14701",1,5,"51"
"14866",1,5,"51"
"12744",3,5,"53"
"13534",1,5,"51"
"17017",1,5,"51"
"12931",2,5,"52"
"14849",2,5,"52"
"12727",1,5,"51"
"12583",1,5,"51"
"17230",5,5,"55"
"17049",1,5,"51"
"14390",1,5,"51"
"15298",1,5,"51"
"14209",1,5,"51"
"18102",1,5,"51"
"15218",1,5,"51"
"17389",1,5,"51"
"17730",1,5,"51"
"15491",4,5,"54"
"14175",3,5,"53"
"14739",1,5,"51"
"16013",1,5,"51"
"16782",1,5,"51"
"17306",1,5,"51"
"17655",1,5,"51"
"16678",1,5,"51"
"14032",1,5,"51"
"15382",2,5,"52"
"14711",1,5,"51"
"15005",2,5,"52"
"14534",1,5,"51"
"15981",2,5,"52"
"15632",2,5,"52"
"16458",1,5,"51"
"14961",1,5,"51"
"18118",1,5,"51"
"12627",1,5,"51"
"16609",2,5,"52"
"14180",1,5,"51"
"14221",3,5,"53"
"15750",1,5,"51"
"16684",1,5,"51"
"17799",2,5,"52"
"12757",2,5,"52"
"13999",1,5,"51"
"13576",1,5,"51"
"18092",1,5,"51"
"12471",1,5,"51"
"16191",1,5,"51"
"17238",1,5,"51"
"15301",3,5,"53"
"12395",2,5,"52"
"17735",1,5,"51"
"17434",1,5,"51"
"15615",1,5,"51"
"17091",1,5,"51"
"13735",2,5,"52"
"14189",1,5,"51"
"16672",1,5,"51"
"12980",4,5,"54"
"17682",1,5,"51"
"15939",4,5,"54"
"14088",1,5,"51"
"13756",1,5,"51"
"16818",1,5,"51"
"14408",1,5,"51"
"15502",2,5,"52"
"13871",2,5,"52"
"12747",1,5,"51"
"13089",1,5,"51"
"16919",4,5,"54"
"16549",1,5,"51"
"16843",3,5,"53"
"18219",1,5,"51"
"17133",2,5,"52"
"13198",1,5,"51"
"14085",1,5,"51"
"14051",1,5,"51"
"18241",1,5,"51"
"14607",2,5,"52"
"17340",1,5,"51"
"15152",1,5,"51"
"15903",1,5,"51"
"15046",1,5,"51"
"16098",4,5,"54"
"15796",1,5,"51"
"14640",2,5,"52"
"14733",1,5,"51"
"16745",4,5,"54"
"16553",4,5,"54"
"17850",5,5,"55"
"13014",1,5,"51"
"14291",1,5,"51"
"15251",1,5,"51"
"13769",1,5,"51"
"12705",2,5,"52"
"14395",1,5,"51"
"15482",2,5,"52"
"15955",2,5,"52"
"15039",1,5,"51"
"17315",1,5,"51"
"15410",4,5,"54"
"14709",2,5,"52"
"15764",4,5,"54"
"17975",2,5,"52"
"15984",1,5,"51"
"16558",1,5,"51"
"16717",1,5,"51"
"17139",2,5,"52"
"14936",1,5,"51"
"14156",1,5,"51"
"12662",1,5,"51"
"15379",4,5,"54"
"13136",3,5,"53"
"13069",1,5,"51"
"13588",2,5,"52"
"18094",4,5,"54"
"15034",2,5,"52"
"13050",1,5,"51"
"15129",3,5,"53"
"16928",4,5,"54"
"12839",1,5,"51"
"14258",1,5,"51"
"18260",4,5,"54"
"15270",2,5,"52"
"17685",2,5,"52"
"17602",1,5,"51"
"14194",1,5,"51"
"13018",2,5,"52"
"12598",1,5,"51"
"16393",1,5,"51"
"13536",1,5,"51"
"12910",2,5,"52"
"12748",1,5,"51"
"17001",1,5,"51"
"17634",3,5,"53"
"14854",4,5,"54"
"16670",2,5,"52"
"14755",1,5,"51"
"16871",2,5,"52"
"13098",1,5,"51"
"12621",1,5,"51"
"16712",1,5,"51"
"17809",2,5,"52"
"16729",3,5,"53"
"13658",1,5,"51"
"18230",1,5,"51"
"17725",2,5,"52"
"16019",1,5,"51"
"13742",2,5,"52"
"12409",4,5,"54"
"13408",1,5,"51"
"16735",4,5,"54"
"12619",2,5,"52"
"14099",2,5,"52"
"13784",1,5,"51"
"16255",2,5,"52"
"15311",1,5,"51"
"14062",1,5,"51"
"16241",1,5,"51"
"17428",1,5,"51"
"14713",1,5,"51"
"17346",1,5,"51"
"12567",2,5,"52"
"13448",2,5,"52"
"15521",3,5,"53"
"17841",1,5,"51"
"16076",1,5,"51"
"13013",1,5,"51"
"14334",2,5,"52"
"16265",1,5,"51"
"12524",1,5,"51"
"12948",2,5,"52"
"13139",2,5,"52"
"14096",1,5,"51"
"12766",1,5,"51"
"14262",1,5,"51"
"14401",1,5,"51"
"12417",1,5,"51"
"13468",1,5,"51"
"13755",1,5,"51"
"17377",2,5,"52"
"14766",1,5,"51"
"15727",2,5,"52"
"12481",2,5,"52"
"14702",1,5,"51"
"15993",1,5,"51"
"14626",1,5,"51"
"14388",1,5,"51"
"16705",1,5,"51"
"14282",1,5,"51"
"15023",1,5,"51"
"14732",1,5,"51"
"16966",1,5,"51"
"17675",1,5,"51"
"14188",1,5,"51"
"17937",1,5,"51"
"12362",1,5,"51"
"14309",1,5,"51"
"16143",1,5,"51"
"17220",2,5,"52"
"17719",3,5,"53"
"14606",1,5,"51"
"12664",1,5,"51"
"14825",1,5,"51"
"13971",1,5,"51"
"13001",1,5,"51"
"14397",1,5,"51"
"15443",1,5,"51"
"15544",1,5,"51"
"16161",1,5,"51"
"18077",1,5,"51"
"15687",1,5,"51"
"17591",4,5,"54"
"17644",1,5,"51"
"17716",2,5,"52"
"14659",1,5,"51"
"14646",1,5,"51"
"12562",1,5,"51"
"16293",1,5,"51"
"15804",1,5,"51"
"14525",1,5,"51"
"14135",1,5,"51"
"17061",4,5,"54"
"12594",3,5,"53"
"16210",1,5,"51"
"16156",1,5,"51"
"13081",1,5,"51"
"12830",3,5,"53"
"15373",1,5,"51"
"13115",1,5,"51"
"13199",1,5,"51"
"17071",1,5,"51"
"14243",1,5,"51"
"12553",1,5,"51"
"12955",1,5,"51"
"14329",1,5,"51"
"14191",1,5,"51"
"13488",2,5,"52"
"15187",1,5,"51"
"16570",1,5,"51"
"16011",1,5,"51"
"17924",1,5,"51"
"13078",1,5,"51"
"12474",2,5,"52"
"12712",2,5,"52"
"17819",4,5,"54"
"17504",5,5,"55"
"14547",1,5,"51"
"16700",1,5,"51"
"12753",1,5,"51"
"16145",1,5,"51"
"17596",2,5,"52"
"17677",1,5,"51"
"17965",3,5,"53"
"14868",1,5,"51"
"13102",1,5,"51"
"15144",1,5,"51"
"14299",1,5,"51"
"17338",2,5,"52"
"13090",1,5,"51"
"18075",2,5,"52"
"12437",1,5,"51"
"16701",1,5,"51"
"18223",1,5,"51"
"14367",1,5,"51"
"17530",1,5,"51"
"17576",1,5,"51"
"14735",1,5,"51"
"14796",1,5,"51"
"14112",2,5,"52"
"14004",3,5,"53"
"16607",2,5,"52"
"12433",1,5,"51"
"16722",2,5,"52"
"13854",1,5,"51"
"17381",1,5,"51"
"15845",2,5,"52"
"12901",1,5,"51"
"16839",1,5,"51"
"17450",1,5,"51"
"12682",1,5,"51"
"16242",1,5,"51"
"18139",2,5,"52"
"15235",5,5,"55"
"18008",3,5,"53"
"13969",1,5,"51"
"13505",3,5,"53"
"18245",1,5,"51"
"16029",3,5,"53"
"14688",1,5,"51"
"12856",1,5,"51"
"15529",2,5,"52"
"15299",3,5,"53"
"17613",2,5,"52"
"12637",3,5,"53"
"18144",1,5,"51"
"17696",3,5,"53"
"13113",1,5,"51"
"13268",2,5,"52"
"12483",2,5,"52"
"15769",1,5,"51"
"12684",1,5,"51"
"13552",3,5,"53"
"16556",3,5,"53"
"16523",1,5,"51"
"17567",1,5,"51"
"12610",2,5,"52"
"13458",1,5,"51"
"13953",1,5,"51"
"16333",1,5,"51"
"14505",2,5,"52"
"14092",1,5,"51"
"13798",1,5,"51"
"17686",1,5,"51"
"14298",1,5,"51"
"14031",1,5,"51"
"12709",1,5,"51"
"16985",2,5,"52"
"15271",1,5,"51"
"18097",1,5,"51"
"17314",2,5,"52"
"15755",1,5,"51"
"16422",2,5,"52"
"14907",1,5,"51"
"17183",1,5,"51"
"14560",1,5,"51"
"16633",2,5,"52"
"13183",1,5,"51"
"15150",2,5,"52"
"12731",2,5,"52"
"14895",1,5,"51"
"16107",2,5,"52"
"18055",1,5,"51"
"15547",1,5,"51"
"14292",1,5,"51"
"17857",1,5,"51"
"14056",1,5,"51"
"15078",1,5,"51"
"15570",1,5,"51"
"12704",1,5,"51"
"16133",1,5,"51"
"13435",1,5,"51"
"12490",1,5,"51"
"15867",1,5,"51"
"15811",2,5,"52"
"15971",2,5,"52"
"16353",1,5,"51"
"14730",1,5,"51"
"15189",1,5,"51"
"12415",2,5,"52"
"16905",1,5,"51"
"17949",1,5,"51"
"13317",3,5,"53"
"12656",2,5,"52"
"15179",2,5,"52"
"16875",3,5,"53"
"13319",1,5,"51"
"16686",3,5,"53"
"13327",3,5,"53"
"16033",1,5,"51"
"14030",2,5,"52"
"15194",1,5,"51"
"18226",3,5,"53"
"13704",1,5,"51"
"14456",1,5,"51"
"16912",2,5,"52"
"17858",1,5,"51"
"17243",1,5,"51"
"14562",1,5,"51"
"14911",1,5,"51"
"12939",3,5,"53"
"18109",1,5,"51"
"16326",1,5,"51"
"14415",1,5,"51"
"16931",1,5,"51"
"17528",1,5,"51"
"18065",1,5,"51"
"16713",2,5,"52"
"17954",1,5,"51"
"16316",3,5,"53"
"17173",1,5,"51"
"15752",3,5,"53"
"13881",1,5,"51"
"17757",1,5,"51"
"15874",3,5,"53"
"12841",1,5,"51"
"15572",1,5,"51"
"14808",3,5,"53"
"14800",3,5,"53"
"16360",1,5,"51"
"14543",1,5,"51"
"13599",1,5,"51"
"15932",1,5,"51"
"18044",1,5,"51"
"15640",1,5,"51"
"13230",1,5,"51"
"15093",2,5,"52"
"16477",3,5,"53"
"17402",1,5,"51"
"17404",1,5,"51"
"12683",1,5,"51"
"15738",2,5,"52"
"13394",1,5,"51"
"13694",1,5,"51"
"13093",5,5,"55"
"17861",1,5,"51"
"16401",1,5,"51"
"14426",2,5,"52"
"15105",2,5,"52"
"17811",1,5,"51"
"16746",1,5,"51"
"13862",2,5,"52"
"15671",2,5,"52"
"14060",1,5,"51"
"17706",1,5,"51"
"13269",1,5,"51"
"16904",1,5,"51"
"17191",2,5,"52"
"14226",2,5,"52"
"18257",3,5,"53"
"17069",2,5,"52"
"12500",2,5,"52"
"12726",2,5,"52"
"15159",1,5,"51"
"15527",2,5,"52"
"14239",3,5,"53"
"13883",1,5,"51"
"12989",1,5,"51"
"17211",2,5,"52"
"12626",2,5,"52"
"17920",1,5,"51"
"17090",1,5,"51"
"12600",2,5,"52"
"17512",2,5,"52"
"14502",2,5,"52"
"13700",2,5,"52"
"13148",2,5,"52"
"16186",2,5,"52"
"14227",2,5,"52"
"12473",2,5,"52"
"14466",2,5,"52"
